invoice_id,invoice_line_id,project,invoice_status,usage_fee
3625422,3659829,G,Paid,3.4946975
3631181,3665861,G,Paid,3.4946975
3640035,3675111,G,Paid,3.4953475
3633669,3668488,G,Paid,3.4953475
58490658,82256876,D,Paid,3.5
58397110,82119978,D,Paid,3.5
58067168,81740361,D,Paid,3.5
3705911,3743846,D,Paid,3.5
58582457,82354812,D,Paid,3.5
57957598,81599024,D,Paid,3.5
57957530,81608586,D,Paid,3.5
57789158,81396730,D,Paid,3.5
58583281,82377707,D,Paid,3.5
58287216,82017581,D,Paid,3.5
58070177,81751677,D,Paid,3.5
58612078,82386625,D,Paid,3.5
3759476,3799393,D,Paid,3.5
57840429,81451615,D,Paid,3.5
3778250,3818995,D,Paid,3.5
58257754,81972810,D,Paid,3.5
3667287,3703328,D,Paid,3.5
16606309,23464235,E,Paid,3.5
3856471,3900525,D,Paid,3.5
3638128,3673115,D,Paid,3.5
58491457,82254813,D,Paid,3.5
3707538,3745556,D,Paid,3.5
3802561,3844270,D,Paid,3.5
58319013,82030056,D,Paid,3.5
57843172,81469758,D,Paid,3.5
3584545,3617467,D,Paid,3.5
58518785,82278529,D,Paid,3.5
57764299,81379630,D,Paid,3.5
58551542,82312847,D,Paid,3.5
58136206,81818893,D,Paid,3.5
3693323,3730630,E,Paid,3.5
58135476,81813900,D,Paid,3.5
58612994,82406857,D,Paid,3.5
58398322,82128602,D,Paid,3.5
58007779,81659543,D,Paid,3.5
58062729,81731388,D,Paid,3.5
3705156,3743048,D,Paid,3.5
57931920,81584789,D,Paid,3.5
58258458,81974716,D,Paid,3.5
58583281,82369677,D,Paid,3.5
58135265,81812978,D,Paid,3.5
58257907,81980138,D,Paid,3.5
58583279,82358824,D,Paid,3.5
58398322,82132056,D,Paid,3.5
3897483,3943250,D,Paid,3.5
57980191,81624883,D,Paid,3.5
57874088,81489676,D,Paid,3.5
57902568,81530161,D,Paid,3.5
58070960,81730191,D,Paid,3.5
58258458,81970297,D,Paid,3.5
58582610,82358361,D,Paid,3.5
58491441,82269880,D,Paid,3.5
3678150,3714661,D,Paid,3.5
3628667,3663222,D,Paid,3.5
58521388,82283359,D,Paid,3.5
58103227,81784054,D,Paid,3.5
57931902,81587470,D,Paid,3.5
57928482,81578800,D,Paid,3.5
3736015,3775028,D,Paid,3.5
58612020,82401681,D,Paid,3.5
57902373,81548956,D,Paid,3.5
3803076,3844811,D,Paid,3.5
58551575,82308448,D,Paid,3.5
3613265,3647166,D,Paid,3.5
57873439,81492315,D,Paid,3.5
3685299,3722172,D,Paid,3.5
57957589,81613770,D,Paid,3.5
58166389,81865549,D,Paid,3.5
58103011,81770684,D,Paid,3.5
3871359,3915968,D,Paid,3.5
58551498,82314667,D,Paid,3.5
58468570,82232455,D,Paid,3.5
3645354,3680702,D,Paid,3.5
58671866,82464646,D,Paid,3.5
58317903,82053041,D,Paid,3.5
58435882,82193534,D,Paid,3.5
58395130,82118430,D,Paid,3.5
3641892,3677102,D,Paid,3.5
3848795,3892451,D,Paid,3.5
58491549,82248301,D,Paid,3.5
58606800,82399310,D,Paid,3.5
58062729,81734186,D,Paid,3.5
58136117,81814839,D,Paid,3.5
3763145,3803270,D,Paid,3.5
3786731,3827767,D,Paid,3.5
58038566,81704903,D,Paid,3.5
58070162,81752640,D,Paid,3.5
58287162,81986462,D,Paid,3.5
58135389,81800262,D,Paid,3.5
3653087,3688743,D,Paid,3.5
58379632,82110555,D,Paid,3.5
3690717,3727832,D,Paid,3.5
58522119,82270820,D,Paid,3.5
58288057,82019959,D,Paid,3.5
3681263,3717895,D,Paid,3.5
3876831,3921736,D,Paid,3.5
3620542,3654732,D,Paid,3.5
58490695,82267106,D,Paid,3.5
58521455,82285708,D,Paid,3.5
58288176,82006342,D,Paid,3.5
3885190,3930521,D,Paid,3.5
58227259,81938666,D,Paid,3.5
58284361,82020019,D,Paid,3.5
58482185,82240364,D,Paid,3.5
3656319,3692078,D,Paid,3.5
3611262,3645057,D,Paid,3.5
57789167,81387446,D,Paid,3.5
58227255,81946388,D,Paid,3.5
3757662,3797505,D,Paid,3.5
57955362,81613266,D,Paid,3.5
3823033,3865560,D,Paid,3.5
58257777,81982319,D,Paid,3.5
3793767,3835160,D,Paid,3.5
3888499,3933965,D,Paid,3.5
58226605,81930158,D,Paid,3.5
57873337,81504587,D,Paid,3.5
58136216,81823694,D,Paid,3.5
58490653,82249833,D,Paid,3.5
3629164,3663739,D,Paid,3.5
3597517,3630785,D,Paid,3.5
58007826,81655222,D,Paid,3.5
58315063,82048689,D,Paid,3.5
58039142,81690546,D,Paid,3.5
57903085,81533643,D,Paid,3.5
58135347,81825348,D,Paid,3.5
57899532,81533866,D,Paid,3.5
58582610,82351461,D,Paid,3.5
58070100,81724184,D,Paid,3.5
58135265,81815306,D,Paid,3.5
58357533,82104335,D,Paid,3.5
58287162,81988341,D,Paid,3.5
3584182,3617102,D,Paid,3.5
58070245,81757129,D,Paid,3.5
3588075,3621097,D,Paid,3.5
58279714,82011074,D,Paid,3.5
3739827,3778917,D,Paid,3.5
3631574,3666294,D,Paid,3.5
3680478,3717086,D,Paid,3.5
3853728,3897677,D,Paid,3.5
58551498,82320008,D,Paid,3.5
57927448,81583920,D,Paid,3.5
3889140,3934642,D,Paid,3.5
58103012,81783063,D,Paid,3.5
58468156,82227183,D,Paid,3.5
58007719,81677594,D,Paid,3.5
3888317,3933775,D,Paid,3.5
3715255,3753624,D,Paid,3.5
58582653,82370996,D,Paid,3.5
16606293,23463454,E,Paid,3.5
58551542,82330291,D,Paid,3.5
3781422,3822274,D,Paid,3.5
58103227,81779974,D,Paid,3.5
58551653,82309486,D,Paid,3.5
57931902,81563140,D,Paid,3.5
58541644,82315137,D,Paid,3.5
3585465,3618402,D,Paid,3.5
58582437,82363387,D,Paid,3.5
16507558,23343954,E,Paid,3.5
57957963,81590069,D,Paid,3.5
58258507,81970619,D,Paid,3.5
58135476,81812433,D,Paid,3.5
58482185,82240600,D,Paid,3.5
57873415,81483748,D,Paid,3.5
3838739,3881906,D,Paid,3.5
3879102,3924139,D,Paid,3.5
58227250,81946946,D,Paid,3.5
58226741,81916157,D,Paid,3.5
3878487,3923489,D,Paid,3.5
57957589,81591900,D,Paid,3.5
58488172,82246586,D,Paid,3.5
58279714,82010984,D,Paid,3.5
3877133,3922056,D,Paid,3.5
58606800,82396619,D,Paid,3.5
58606800,82404497,D,Paid,3.5
3621717,3655942,D,Paid,3.5
58103209,81768786,D,Paid,3.5
58288085,82022110,D,Paid,3.5
58165577,81849037,D,Paid,3.5
58227255,81938022,D,Paid,3.5
58612994,82390542,D,Paid,3.5
58583277,82359879,D,Paid,3.5
58257695,81959524,D,Paid,3.5
3584747,3617671,D,Paid,3.5
58193308,81900135,D,Paid,3.5
58039152,81691130,D,Paid,3.5
58582610,82342319,D,Paid,3.5
3645057,3680395,D,Paid,3.5
57902496,81548112,D,Paid,3.5
3854905,3898889,D,Paid,3.5
57843309,81459677,D,Paid,3.5
3707619,3745639,D,Paid,3.5
3845940,3889478,D,Paid,3.5
58582550,82361860,D,Paid,3.5
57931318,81580707,D,Paid,3.5
3705819,3743751,D,Paid,3.5
58062729,81744969,D,Paid,3.5
3814923,3857127,D,Paid,3.5
57840429,81450197,D,Paid,3.5
57815061,81436034,D,Paid,3.5
58070286,81746392,D,Paid,3.5
58606800,82409819,D,Paid,3.5
58582653,82363702,D,Paid,3.5
3766563,3806809,D,Paid,3.5
57874088,81484384,D,Paid,3.5
57902568,81550763,D,Paid,3.5
3868910,3913405,E,Paid,3.5
3758164,3798029,D,Paid,3.5
3865317,3909672,D,Paid,3.5
3760741,3800707,D,Paid,3.5
58521353,82275582,D,Paid,3.5
58315063,82021535,D,Paid,3.5
3589038,3622085,D,Paid,3.5
3880482,3925593,D,Paid,3.5
3686418,3723360,D,Paid,3.5
3838382,3881524,D,Paid,3.5
58521420,82278541,D,Paid,3.5
3899577,3945390,D,Paid,3.5
58227255,81938642,D,Paid,3.5
3657896,3693707,D,Paid,3.5
57874104,81503490,D,Paid,3.5
57843309,81458091,D,Paid,3.5
3693323,3730631,E,Paid,3.5
58136117,81811762,D,Paid,3.5
58166410,81845392,D,Paid,3.5
57873337,81499594,D,Paid,3.5
58521353,82271531,D,Paid,3.5
3671893,3708134,D,Paid,3.5
57843271,81477399,D,Paid,3.5
58227259,81932473,D,Paid,3.5
3849303,3892985,D,Paid,3.5
3624411,3658779,D,Paid,3.5
57902546,81529400,D,Paid,3.5
58639842,82432138,D,Paid,3.5
58287247,81990192,D,Paid,3.5
3725513,3764263,D,Paid,3.5
58103235,81798645,D,Paid,3.5
3601186,3634558,D,Paid,3.5
58551579,82328498,D,Paid,3.5
3803820,3845585,D,Paid,3.5
3769408,3809787,D,Paid,3.5
57790055,81387925,D,Paid,3.5
58287375,82011827,D,Paid,3.5
3712383,3750656,D,Paid,3.5
57789155,81399233,D,Paid,3.5
57931230,81572155,D,Paid,3.5
57840429,81477838,D,Paid,3.5
3690854,3727977,B,Paid,3.5
57957491,81598664,D,Paid,3.5
3698995,3736590,D,Paid,3.5
58435846,82195819,D,Paid,3.5
58007763,81666118,D,Paid,3.5
3848777,3892432,D,Paid,3.5
3814178,3856359,D,Paid,3.5
58070245,81730941,D,Paid,3.5
58039152,81687846,D,Paid,3.5
58521354,82291009,D,Paid,3.5
58583279,82355857,D,Paid,3.5
3802989,3844717,D,Paid,3.5
3656312,3692071,D,Paid,3.5
58287247,81989058,D,Paid,3.5
58258561,81951929,D,Paid,3.5
3793376,3834758,D,Paid,3.5
58521420,82282496,D,Paid,3.5
58582550,82379156,D,Paid,3.5
57902395,81534820,D,Paid,3.5
58070295,81746077,D,Paid,3.5
3741156,3780313,D,Paid,3.5
58468156,82213598,D,Paid,3.5
58136084,81839333,D,Paid,3.5
58070960,81748852,D,Paid,3.5
3614962,3648952,D,Paid,3.5
58613088,82406028,D,Paid,3.5
58541644,82325350,D,Paid,3.5
58315085,82051294,D,Paid,3.5
57902568,81529197,D,Paid,3.5
3807281,3849272,D,Paid,3.5
58491441,82266257,D,Paid,3.5
58038501,81683386,D,Paid,3.5
3763564,3803696,D,Paid,3.5
57980252,81642068,D,Paid,3.5
3838324,3881465,F,Paid,3.5
58482185,82240311,D,Paid,3.5
58583281,82379541,D,Paid,3.5
3868910,3913404,E,Paid,3.5
58257754,81961760,D,Paid,3.5
3763805,3803940,D,Paid,3.5
57902568,81526529,D,Paid,3.5
58512670,82275310,D,Paid,3.5
58070181,81742115,D,Paid,3.5
58258467,81985956,D,Paid,3.5
58315085,82021365,D,Paid,3.5
3807499,3849493,D,Paid,3.5
3687027,3723982,D,Paid,3.5
58482185,82242931,D,Paid,3.5
58136117,81817684,D,Paid,3.5
58551653,82310171,D,Paid,3.5
58522119,82292560,D,Paid,3.5
58612142,82399681,D,Paid,3.5
58193732,81886168,D,Paid,3.5
3870141,3914687,D,Paid,3.5
3626385,3660836,D,Paid,3.5
3659125,3694977,D,Paid,3.5
3756027,3795794,D,Paid,3.5
57902373,81530719,D,Paid,3.5
3828425,3871098,D,Paid,3.5
3717243,3755701,B,Paid,3.5
57813015,81415195,D,Paid,3.5
58070376,81756488,D,Paid,3.5
3669367,3705494,H,Paid,3.5
58394176,82107169,D,Paid,3.5
57931910,81584276,D,Paid,3.5
57874208,81498757,D,Paid,3.5
58583279,82348519,D,Paid,3.5
58070205,81743645,D,Paid,3.5
58582457,82362697,D,Paid,3.5
58062729,81747877,D,Paid,3.5
58279714,81998916,D,Paid,3.5
3878447,3923448,D,Paid,3.5
3766386,3806624,D,Paid,3.5
58541644,82326467,D,Paid,3.5
58165469,81850972,D,Paid,3.5
58070960,81741819,D,Paid,3.5
3670596,3706778,D,Paid,3.5
3877758,3922720,D,Paid,3.5
57789224,81384160,D,Paid,3.5
58165694,81859528,D,Paid,3.5
3753766,3793439,D,Paid,3.5
58257789,81953391,D,Paid,3.5
58612994,82393541,D,Paid,3.5
58258521,81952666,D,Paid,3.5
58258458,81961859,D,Paid,3.5
3880434,3925545,D,Paid,3.5
58070205,81738531,D,Paid,3.5
58103235,81797765,D,Paid,3.5
58007735,81664773,D,Paid,3.5
58070245,81754071,D,Paid,3.5
3617211,3651279,D,Paid,3.5
3695034,3732448,D,Paid,3.5
58136117,81806117,D,Paid,3.5
3897654,3943423,D,Paid,3.5
16606943,23459556,E,Paid,3.5
3752300,3791908,D,Paid,3.5
58640018,82441765,D,Paid,3.5
57902546,81546036,D,Paid,3.5
3815427,3857646,D,Paid,3.5
58482185,82246833,D,Paid,3.5
3880638,3925758,D,Paid,3.5
58135423,81825096,D,Paid,3.5
57873439,81511417,D,Paid,3.5
58397110,82139644,D,Paid,3.5
58038492,81717285,D,Paid,3.5
57902546,81532301,D,Paid,3.5
3681531,3718175,D,Paid,3.5
58038492,81696144,D,Paid,3.5
3890228,3935776,D,Paid,3.5
58613088,82390838,D,Paid,3.5
58195562,81888868,D,Paid,3.5
57931301,81555929,D,Paid,3.5
3665786,3701795,D,Paid,3.5
3725212,3763951,D,Paid,3.5
58357601,82070681,D,Paid,3.5
3758521,3798389,D,Paid,3.5
3681013,3717637,D,Paid,3.5
58397295,82117284,D,Paid,3.5
57873394,81488535,D,Paid,3.5
58315063,82030552,D,Paid,3.5
3864627,3908959,D,Paid,3.5
58257907,81950103,D,Paid,3.5
3621008,3655214,D,Paid,3.5
3737183,3776208,D,Paid,3.5
58008373,81667538,D,Paid,3.5
58394176,82150279,D,Paid,3.5
57843275,81446010,D,Paid,3.5
58521353,82271701,D,Paid,3.5
58165694,81839422,D,Paid,3.5
58258561,81955901,D,Paid,3.5
57957532,81607538,D,Paid,3.5
57874186,81496771,D,Paid,3.5
58254894,81965565,D,Paid,3.5
16606293,23459844,E,Paid,3.5
58165577,81867490,D,Paid,3.5
58436842,82167453,D,Paid,3.5
57843172,81452492,D,Paid,3.5
3878625,3923633,D,Paid,3.5
3610123,3643857,D,Paid,3.5
58319013,82036185,D,Paid,3.5
58521497,82299510,D,Paid,3.5
3854039,3897994,D,Paid,3.5
58551524,82306073,D,Paid,3.5
58612994,82390815,D,Paid,3.5
3701875,3739612,D,Paid,3.5
58038492,81681970,D,Paid,3.5
58038325,81708177,D,Paid,3.5
3866266,3910663,H,Paid,3.5
3817392,3859696,D,Paid,3.5
58257754,81971116,D,Paid,3.5
57980252,81641008,D,Paid,3.5
57931902,81571869,D,Paid,3.5
3786645,3827679,D,Paid,3.5
58468564,82236558,D,Paid,3.5
58070219,81755045,D,Paid,3.5
58257695,81974301,D,Paid,3.5
3771809,3812354,D,Paid,3.51
3768225,3808542,D,Paid,3.51
3922642,5725949,G,Paid,3.517175
3696023,3733485,G,Paid,3.517175
3697497,3735032,G,Paid,3.517175
3743000,3782249,G,Paid,3.522645
3688397,3725409,G,Paid,3.5249375
3691878,3729085,G,Paid,3.5249375
3692347,3729593,G,Paid,3.5249375
3692117,3729349,G,Paid,3.5249375
3685906,3722829,G,Paid,3.5249375
3685585,3722478,G,Paid,3.5249375
3751885,3791470,G,Paid,3.5264825
3752917,3792547,G,Paid,3.5264825
3676895,3713341,G,Paid,3.526795
3667049,3703085,G,Paid,3.528395
3667761,3703823,G,Paid,3.528395
3665924,3701935,G,Paid,3.528395
3668719,3704807,G,Paid,3.528395
3906072,5707033,G,Paid,3.53016
3901651,5702690,G,Paid,3.5320574999999996
3649584,3685139,G,Paid,3.5320575
3718467,3757012,G,Paid,3.53288
3932122,5740293,G,Paid,3.53288
3932141,5737937,G,Paid,3.53288
3859765,3904020,G,Paid,3.534465
3859243,3903445,G,Paid,3.534465
3977448,5793243,G,Paid,3.534465
3957165,5767859,G,Paid,3.54252
3761364,3801366,G,Paid,3.5471175
3761929,3801961,G,Paid,3.5471175
3762368,3802437,G,Paid,3.5471175
3850704,3894489,G,Paid,3.5512775
3850885,3894689,G,Paid,3.5512775
3889483,3935003,G,Paid,3.5552225
3903224,3949195,G,Paid,3.5610125
3703225,3741036,G,Paid,3.5693025
3703128,3740937,G,Paid,3.5693025
3709174,3747308,G,Paid,3.5693025
3872202,3916892,G,Paid,3.570185
3871520,3916140,G,Paid,3.570185
3865052,3909401,G,Paid,3.570185
3865866,3910248,G,Paid,3.570185
3871927,3916586,G,Paid,3.570185
3871583,3916211,G,Paid,3.570185
3871561,3916188,G,Paid,3.570185
3881376,3926541,G,Paid,3.5751125
3987823,5802514,G,Paid,3.5751125
3882056,3927294,G,Paid,3.5751125
3764699,3804880,G,Paid,3.5762025
3770768,3811226,G,Paid,3.5762025
3952439,5761573,G,Paid,3.5882175
3779732,3820514,C,Paid,3.6
3782351,3823239,D,Paid,3.6
3828332,3871001,E,Paid,3.6
7587300,9819943,C,Paid,3.6
3792073,3833391,I,Paid,3.60114993
3711932,3750185,D,Paid,3.61
57872427,81503005,D,Paid,3.61
58395872,82133932,D,Paid,3.61
58036970,81707249,D,Paid,3.61
3788820,3829908,D,Paid,3.61
58611103,82396513,D,Paid,3.61
3787969,3829039,D,Paid,3.61
3761579,3801586,D,Paid,3.61
3798489,3840052,D,Paid,3.61
58396084,82138449,D,Paid,3.61
3630645,3665293,H,Paid,3.61
3626956,3661427,H,Paid,3.61
57956689,81610719,D,Paid,3.61
3713753,3752071,D,Paid,3.61
57842711,81445316,D,Paid,3.61
3810468,3852511,D,Paid,3.61
57871034,81505819,D,Paid,3.61
58067716,81729402,D,Paid,3.61
3798272,3839831,D,Paid,3.61
3618277,3652378,D,Paid,3.61
3818921,3861318,D,Paid,3.61
58581235,82372094,D,Paid,3.61
3607551,3641197,D,Paid,3.61
58164927,81845123,D,Paid,3.61
3899731,3945546,D,Paid,3.61
3618427,3652535,G,Paid,3.639412875
3882239,3927492,I,Paid,3.6953408
3585712,3618656,G,Paid,3.7600497
3639246,3674277,G,Paid,3.7749753
3804372,3846176,D,Paid,3.8
3854061,3898016,D,Paid,3.8
58133934,81823363,D,Paid,3.8
58068893,81720820,D,Paid,3.8
3695062,3732476,D,Paid,3.8
58006313,81678053,D,Paid,3.8
3600398,3633732,D,Paid,3.8
3799973,3841598,D,Paid,3.8
3698651,3736229,D,Paid,3.8
57928684,81559427,D,Paid,3.8
3592574,3625758,D,Paid,3.8
3681856,3718514,K,Paid,3.8
3624837,3659220,D,Paid,3.8
58396299,82111422,D,Paid,3.8
3828510,3871186,D,Paid,3.8
16599577,23453409,E,Paid,3.8
57901326,81522441,D,Paid,3.8
58610973,82399443,D,Paid,3.8
3781870,3822741,D,Paid,3.8
3623639,3657982,D,Paid,3.8
3844192,3887663,D,Paid,3.8
3619137,3653270,D,Paid,3.8
58520477,82279626,D,Paid,3.8
3787477,3828530,D,Paid,3.8
57945206,81593778,D,Paid,3.8
3835458,3878476,D,Paid,3.8
3670052,3706207,D,Paid,3.8
3617064,3651130,G,Paid,3.81271825
3859165,3903360,G,Paid,3.8172222
3818627,3860998,L,Paid,3.85
3838224,3881361,G,Paid,3.8779074
3773141,3813742,B,Paid,3.9
3897786,3943557,B,Paid,3.9
3895892,3941638,B,Paid,3.9
3794722,3836147,D,Paid,3.9
3630413,3665050,B,Paid,3.9
3745174,3784495,B,Paid,3.9
3598761,3632045,B,Paid,3.9
3907343,3953511,D,Paid,3.9
7551526,9773428,C,Paid,3.9
3879972,3925057,D,Paid,3.9
3596071,3629324,B,Paid,3.9
3906717,3952851,D,Paid,3.9
3801259,3842934,D,Paid,3.9
3809812,3851844,E,Paid,3.92
3707991,3746036,E,Paid,3.92
3779520,3820297,E,Paid,3.92
3879849,3924927,E,Paid,3.92
3895659,3941402,E,Paid,3.92
3907490,3953664,E,Paid,3.92
3615903,3649923,E,Paid,3.92
3881752,3926966,G,Paid,3.93262375
58637934,82439389,D,Paid,3.96
58315323,82043234,D,Paid,3.96
58284834,82012607,D,Paid,3.96
58284771,82005263,D,Paid,3.96
58193519,81880571,D,Paid,3.96
58132659,81823365,D,Paid,3.96
58193480,81883983,D,Paid,3.96
58193480,81903558,D,Paid,3.96
58132795,81823869,D,Paid,3.96
58637888,82442540,D,Paid,3.96
58488551,82254549,D,Paid,3.96
58163354,81852945,D,Paid,3.96
58669750,82467830,D,Paid,3.96
58488490,82253267,D,Paid,3.96
57955749,81609349,D,Paid,3.96
57955710,81616516,D,Paid,3.96
57928772,81570342,D,Paid,3.96
58637871,82442022,D,Paid,3.96
57840788,81471070,D,Paid,3.96
57813230,81431400,D,Paid,3.96
58193560,81900869,D,Paid,3.96
58193507,81903919,D,Paid,3.96
58549085,82329898,D,Paid,3.96
58433608,82191120,D,Paid,3.96
58100519,81786982,D,Paid,3.96
58669617,82479440,D,Paid,3.96
58005799,81665822,D,Paid,3.96
58132778,81830997,D,Paid,3.96
58488402,82259098,D,Paid,3.96
57813313,81435925,D,Paid,3.96
58637814,82422969,D,Paid,3.96
58519078,82281097,D,Paid,3.96
58669675,82472890,D,Paid,3.96
58224456,81935405,D,Paid,3.96
58315406,82047347,D,Paid,3.96
58067522,81748363,D,Paid,3.96
58100380,81791003,D,Paid,3.96
57870979,81491993,D,Paid,3.96
58132652,81830444,D,Paid,3.96
57928751,81581099,D,Paid,3.96
58609811,82409145,D,Paid,3.96
57928883,81570434,D,Paid,3.96
58224579,81936710,D,Paid,3.96
58609630,82401094,D,Paid,3.96
58669657,82464210,D,Paid,3.96
58005742,81668225,D,Paid,3.96
57978640,81630806,D,Paid,3.96
58255143,81967903,D,Paid,3.96
58132679,81811118,D,Paid,3.96
58488396,82256326,D,Paid,3.96
57870944,81506901,D,Paid,3.96
58035899,81699447,D,Paid,3.96
57787374,81390254,D,Paid,3.96
58005762,81669910,D,Paid,3.96
58193518,81905203,D,Paid,3.96
58394517,82149409,D,Paid,3.96
58005762,81672867,D,Paid,3.96
58488539,82242417,D,Paid,3.96
58284656,82005429,D,Paid,3.96
58035906,81690742,D,Paid,3.96
58609867,82388195,D,Paid,3.96
58255333,81973776,D,Paid,3.96
58067507,81749842,D,Paid,3.96
58609829,82406577,D,Paid,3.96
58466136,82219441,D,Paid,3.96
58067561,81748817,D,Paid,3.96
58255336,81958990,D,Paid,3.96
57955608,81617222,D,Paid,3.96
58132823,81815649,D,Paid,3.96
58005799,81671659,D,Paid,3.96
58005742,81673192,D,Paid,3.96
57928772,81578712,D,Paid,3.96
58466175,82201750,D,Paid,3.96
58005760,81668339,D,Paid,3.96
58100336,81769456,D,Paid,3.96
10024333,13741070,B,Paid,3.98
16600343,23450219,E,Paid,3.98
16612920,23470125,E,Paid,3.98
16450250,23279011,E,Paid,3.98
16569083,23417690,E,Paid,3.98
7582111,9812060,C,Paid,3.98
16574458,23423030,E,Paid,3.98
16562815,23411585,E,Paid,3.98
3609462,3643169,D,Paid,3.99
57787833,81387188,D,Paid,3.99
3719212,3757835,D,Paid,3.99
3713347,3751657,D,Paid,3.99
58316680,82025360,D,Paid,3.99
3786496,3827525,D,Paid,3.99
3791391,3832640,D,Paid,3.99
3682748,3719469,D,Paid,3.99
3785056,3826045,D,Paid,3.99
3621634,3655857,D,Paid,3.99
3609260,3642960,D,Paid,3.99
58550637,82312967,D,Paid,3.99
58164884,81867434,D,Paid,3.99
3616536,3650569,D,Paid,3.99
3787484,3828537,D,Paid,3.99
3695772,3733214,D,Paid,3.99
58520874,82279365,D,Paid,3.99
58610528,82405519,D,Paid,3.99
3707216,3745207,D,Paid,3.99
3905690,3951780,D,Paid,3.99
3758152,3798016,D,Paid,3.99
3812649,3854769,D,Paid,3.99
3589870,3622940,C,Paid,4
57782463,81403090,D,Paid,4
3716004,3754408,B,Paid,4
3889403,3934920,D,Paid,4
3812313,3854424,F,Paid,4
3799266,3840859,D,Paid,4
3877496,3922443,D,Paid,4
3889564,3935086,E,Paid,4
3703640,3741472,D,Paid,4
3817151,3859445,D,Paid,4
3668586,3704668,H,Paid,4
3768416,3808743,D,Paid,4
3742339,3781552,D,Paid,4
7619641,9855017,C,Paid,4
3826429,3869029,D,Paid,4
3620558,3654749,D,Paid,4
3899382,3945191,F,Paid,4
3706891,3744866,D,Paid,4
3804435,3846244,D,Paid,4
3885642,3930989,D,Paid,4
3814313,3856498,D,Paid,4
58133428,81827699,D,Paid,4
3740757,3779900,D,Paid,4
3679889,3716471,D,Paid,4
3704374,3742227,D,Paid,4
3619955,3654122,D,Paid,4
3811923,3854021,D,Paid,4
3864622,3908953,D,Paid,4
3697961,3735518,D,Paid,4
3816991,3859278,E,Paid,4
3811748,3853839,D,Paid,4
3684828,3721678,D,Paid,4
3802806,3844522,D,Paid,4
3674240,3710556,C,Paid,4
3738525,3777580,K,Paid,4
3890494,3936057,D,Paid,4
3782434,3823326,D,Paid,4
3781190,3822027,D,Paid,4
3752647,3792270,D,Paid,4
3696009,3733470,D,Paid,4
3583646,3616556,D,Paid,4
3887066,3932468,D,Paid,4
3800640,3842292,D,Paid,4
3621096,3655305,D,Paid,4
57871609,81513016,D,Paid,4
3803924,3845697,D,Paid,4
3724394,3763112,H,Paid,4
3807936,3849939,D,Paid,4
3803701,3845461,D,Paid,4
3856285,3900334,D,Paid,4
3643815,3679099,D,Paid,4
3907012,3953164,D,Paid,4
58354407,82080581,D,Paid,4
3679743,3716320,D,Paid,4
3825284,3867849,D,Paid,4
3786690,3827725,D,Paid,4
3857036,3901117,D,Paid,4
3655565,3691293,D,Paid,4
3705864,3743797,D,Paid,4
3880596,3925713,D,Paid,4
3667858,3703921,D,Paid,4
3810104,3852140,D,Paid,4
58580723,82345820,D,Paid,4
3798183,3839735,D,Paid,4
3828025,3870676,D,Paid,4
3632484,3667276,H,Paid,4
3707682,3745709,D,Paid,4
3720707,3759369,D,Paid,4
3808390,3850402,D,Paid,4
3907870,3954068,D,Paid,4
3906562,3952690,D,Paid,4
3603988,3637476,I,Paid,4.10823864
3846687,3890250,I,Paid,4.12578
3812918,3855047,I,Paid,4.1427576
3667281,3703321,I,Paid,4.14665538
3622895,3657187,G,Paid,4.157942557
3617064,3651129,G,Paid,4.157942557
3619154,3653288,G,Paid,4.157942557
3785205,3826200,D,Paid,4.18
3717410,3755876,D,Paid,4.18
3757425,3797261,D,Paid,4.18
3680373,3716975,D,Paid,4.18
3710780,3748997,D,Paid,4.18
3757568,3797409,D,Paid,4.18
58255006,81975610,D,Paid,4.18
57840567,81470104,D,Paid,4.18
3648307,3683781,D,Paid,4.18
3695696,3733134,D,Paid,4.18
3592426,3625600,D,Paid,4.18
3796969,3838469,D,Paid,4.18
3778186,3818930,D,Paid,4.18
3703066,3740871,D,Paid,4.18
58155241,81845890,D,Paid,4.18
3872691,3917423,D,Paid,4.18
3617246,3651315,D,Paid,4.18
3846499,3890054,D,Paid,4.18
58519941,82291205,D,Paid,4.18
3783062,3823981,D,Paid,4.18
3780327,3821132,D,Paid,4.18
3686861,3723815,D,Paid,4.18
3796499,3837988,D,Paid,4.18
3631459,3666174,D,Paid,4.18
3804434,3846243,D,Paid,4.18
3757089,3796913,D,Paid,4.18
3814152,3856333,D,Paid,4.18
3833843,3876795,D,Paid,4.18
58489038,82253607,D,Paid,4.18
3603544,3637013,G,Paid,4.180896903
3603055,3636502,G,Paid,4.180896903
3631401,3666108,G,Paid,4.192239121
3628862,3663428,G,Paid,4.192239121
3639113,3674138,G,Paid,4.193018861
3638938,3673954,G,Paid,4.193018861
3640744,3675886,G,Paid,4.193018861
3640759,3675903,G,Paid,4.193018861
3639707,3674765,G,Paid,4.193018861
7545404,9770757,C,Paid,4.2
3827200,3869829,E,Paid,4.2
58639221,82416422,D,Paid,4.2
3883006,3928302,D,Paid,4.2
3900429,3946275,D,Paid,4.2
58520892,82276812,D,Paid,4.2
3811969,3854069,C,Paid,4.2
3702891,3740683,E,Paid,4.2
3885310,3930647,C,Paid,4.2
3697214,3734729,G,Paid,4.21920313
3697497,3735031,G,Paid,4.21920313
